day,route_id,stop_name,hour,boarding_count,alighting_count,occupancy,crowd_level
5,33,Khapri,18,5,14,0,LOW
5,33,Ashokwan,18,6,16,0,LOW
5,33,Mohgaon,18,9,12,0,LOW
5,33,Butibori,18,7,17,0,LOW
5,61,Burdi,19,7,21,0,LOW
5,61,Panchasheel Square,19,18,9,9,LOW
5,61,Rahate Colony,19,7,23,0,LOW
5,61,Ajni Square,19,14,14,0,LOW
5,61,Chatrapati Square,19,10,10,0,LOW
5,61,Ujjwal Nagar,19,6,20,0,LOW
5,61,Airport,19,10,8,2,LOW
5,61,Chinchbhavan,19,6,9,0,LOW
5,61,Khapri,19,10,9,1,LOW
5,61,Ashokwan,19,7,14,0,LOW
5,61,Mohgaon,19,11,16,0,LOW
5,61,Butibori,19,8,15,0,LOW
5,45,Burdi,19,5,21,0,LOW
5,45,Panchasheel Square,19,18,9,9,LOW
5,45,Rahate Colony,19,7,15,1,LOW
5,45,Ajni Square,19,18,9,10,LOW
5,45,Chatrapati Square,19,17,13,14,LOW
5,45,Ujjwal Nagar,19,5,15,4,LOW
5,45,Airport,19,10,10,4,LOW
5,45,Chinchbhavan,19,11,11,4,LOW
5,45,Khapri,19,11,11,4,LOW
5,45,Ashokwan,19,9,12,1,LOW
5,45,Mohgaon,19,11,15,0,LOW
5,45,Butibori,19,9,14,0,LOW
5,33,Burdi,19,4,15,0,LOW
5,33,Panchasheel Square,19,12,13,0,LOW
5,33,Rahate Colony,19,5,18,0,LOW
5,33,Ajni Square,19,13,8,5,LOW
5,33,Chatrapati Square,19,19,14,10,LOW
5,33,Ujjwal Nagar,19,3,23,0,LOW
5,33,Airport,19,13,10,3,LOW
5,33,Chinchbhavan,19,11,10,4,LOW
5,33,Khapri,19,9,10,3,LOW
5,33,Ashokwan,19,11,10,4,LOW
5,33,Mohgaon,19,11,10,5,LOW
5,33,Butibori,19,9,14,0,LOW
5,61,Burdi,20,6,15,0,LOW
5,61,Panchasheel Square,20,16,8,8,LOW
5,61,Rahate Colony,20,7,19,0,LOW
5,61,Ajni Square,20,13,9,4,LOW
5,61,Chatrapati Square,20,11,12,3,LOW
5,61,Ujjwal Nagar,20,6,20,0,LOW
5,61,Airport,20,12,9,3,LOW
5,61,Chinchbhavan,20,8,9,2,LOW
5,61,Khapri,20,5,8,0,LOW
5,61,Ashokwan,20,11,17,0,LOW
5,61,Mohgaon,20,6,11,0,LOW
5,61,Butibori,20,6,15,0,LOW
5,45,Burdi,20,5,15,0,LOW
5,45,Panchasheel Square,20,12,14,0,LOW
5,45,Rahate Colony,20,6,22,0,LOW
5,45,Ajni Square,20,12,13,0,LOW
5,45,Chatrapati Square,20,17,11,6,LOW
5,45,Ujjwal Nagar,20,4,24,0,LOW
5,45,Airport,20,9,5,4,LOW
5,45,Chinchbhavan,20,8,11,1,LOW
5,45,Khapri,20,5,13,0,LOW
5,45,Ashokwan,20,6,15,0,LOW
5,45,Mohgaon,20,7,8,0,LOW
5,45,Butibori,20,8,14,0,LOW
5,33,Burdi,20,4,18,0,LOW
5,33,Panchasheel Square,20,18,13,5,LOW
5,33,Rahate Colony,20,4,17,0,LOW
5,33,Ajni Square,20,19,13,6,LOW
5,33,Chatrapati Square,20,16,8,14,LOW
5,33,Ujjwal Nagar,20,5,18,1,LOW
5,33,Airport,20,9,10,0,LOW
5,33,Chinchbhavan,20,8,12,0,LOW
5,33,Khapri,20,7,17,0,LOW
5,33,Ashokwan,20,6,10,0,LOW
5,33,Mohgaon,20,8,13,0,LOW
5,33,Butibori,20,9,16,0,LOW
5,61,Burdi,21,5,8,0,LOW
5,61,Panchasheel Square,21,8,9,0,LOW
5,61,Rahate Colony,21,9,6,3,LOW
5,61,Ajni Square,21,7,6,4,LOW
5,61,Chatrapati Square,21,4,9,0,LOW
5,61,Ujjwal Nagar,21,8,9,0,LOW
5,61,Airport,21,3,9,0,LOW
5,61,Chinchbhavan,21,6,5,1,LOW
5,61,Khapri,21,4,8,0,LOW
5,61,Ashokwan,21,8,4,4,LOW
5,61,Mohgaon,21,8,4,8,LOW
5,61,Butibori,21,8,8,8,LOW
5,45,Burdi,21,6,9,0,LOW
5,45,Panchasheel Square,21,6,9,0,LOW
5,45,Rahate Colony,21,6,7,0,LOW
5,45,Ajni Square,21,3,3,0,LOW
5,45,Chatrapati Square,21,5,5,0,LOW
5,45,Ujjwal Nagar,21,6,5,1,LOW
5,45,Airport,21,4,5,0,LOW
5,45,Chinchbhavan,21,3,5,0,LOW
5,45,Khapri,21,3,5,0,LOW
5,45,Ashokwan,21,7,5,2,LOW
5,45,Mohgaon,21,3,6,0,LOW
5,45,Butibori,21,6,7,0,LOW
5,33,Burdi,21,3,4,0,LOW
5,33,Panchasheel Square,21,7,9,0,LOW
5,33,Rahate Colony,21,9,8,1,LOW
5,33,Ajni Square,21,7,9,0,LOW
5,33,Chatrapati Square,21,6,7,0,LOW
5,33,Ujjwal Nagar,21,6,8,0,LOW
5,33,Airport,21,4,8,0,LOW
5,33,Chinchbhavan,21,7,6,1,LOW
5,33,Khapri,21,4,7,0,LOW
5,33,Ashokwan,21,9,5,4,LOW
5,33,Mohgaon,21,9,3,10,LOW
5,33,Butibori,21,8,3,15,MEDIUM
6,61,Burdi,5,8,9,0,LOW
6,61,Panchasheel Square,5,9,9,0,LOW
6,61,Rahate Colony,5,4,7,0,LOW
6,61,Ajni Square,5,3,3,0,LOW
6,61,Chatrapati Square,5,3,5,0,LOW
6,61,Ujjwal Nagar,5,8,5,3,LOW
6,61,Airport,5,8,9,2,LOW
6,61,Chinchbhavan,5,6,4,4,LOW
6,61,Khapri,5,5,4,5,LOW
6,61,Ashokwan,5,9,8,6,LOW
6,61,Mohgaon,5,9,7,8,LOW
6,61,Butibori,5,3,6,5,LOW
6,45,Burdi,5,5,4,1,LOW
6,45,Panchasheel Square,5,5,3,3,LOW
6,45,Rahate Colony,5,5,6,2,LOW
6,45,Ajni Square,5,9,7,4,LOW
6,45,Chatrapati Square,5,4,8,0,LOW
6,45,Ujjwal Nagar,5,5,8,0,LOW
6,45,Airport,5,7,5,2,LOW
6,45,Chinchbhavan,5,5,8,0,LOW
6,45,Khapri,5,4,9,0,LOW
6,45,Ashokwan,5,3,3,0,LOW
6,45,Mohgaon,5,5,9,0,LOW
6,45,Butibori,5,3,6,0,LOW
6,33,Burdi,5,5,4,1,LOW
6,33,Panchasheel Square,5,8,4,5,LOW
6,33,Rahate Colony,5,4,7,2,LOW
6,33,Ajni Square,5,3,3,2,LOW
6,33,Chatrapati Square,5,9,9,2,LOW
6,33,Ujjwal Nagar,5,4,6,0,LOW
6,33,Airport,5,5,4,1,LOW
6,33,Chinchbhavan,5,6,8,0,LOW
6,33,Khapri,5,9,7,2,LOW
6,33,Ashokwan,5,3,8,0,LOW
6,33,Mohgaon,5,8,6,2,LOW
6,33,Butibori,5,4,5,1,LOW
6,61,Burdi,6,4,6,0,LOW
6,61,Panchasheel Square,6,5,5,0,LOW
6,61,Rahate Colony,6,6,5,1,LOW
6,61,Ajni Square,6,3,4,0,LOW
6,61,Chatrapati Square,6,3,3,0,LOW
6,61,Ujjwal Nagar,6,6,5,1,LOW
6,61,Airport,6,3,6,0,LOW
6,61,Chinchbhavan,6,9,5,4,LOW
6,61,Khapri,6,3,3,4,LOW
6,61,Ashokwan,6,8,9,3,LOW
6,61,Mohgaon,6,5,3,5,LOW
6,61,Butibori,6,9,5,9,LOW
6,45,Burdi,6,5,3,2,LOW
6,45,Panchasheel Square,6,6,3,5,LOW
6,45,Rahate Colony,6,5,9,1,LOW
6,45,Ajni Square,6,6,6,1,LOW
6,45,Chatrapati Square,6,6,9,0,LOW
6,45,Ujjwal Nagar,6,9,3,6,LOW
6,45,Airport,6,9,5,10,LOW
6,45,Chinchbhavan,6,8,5,13,LOW
6,45,Khapri,6,3,3,13,LOW
6,45,Ashokwan,6,3,3,13,LOW
6,45,Mohgaon,6,6,3,16,MEDIUM
6,45,Butibori,6,9,9,16,MEDIUM
6,33,Burdi,6,6,3,3,LOW
6,33,Panchasheel Square,6,4,4,3,LOW
6,33,Rahate Colony,6,5,4,4,LOW
6,33,Ajni Square,6,7,7,4,LOW
6,33,Chatrapati Square,6,3,5,2,LOW
6,33,Ujjwal Nagar,6,9,8,3,LOW
6,33,Airport,6,6,9,0,LOW
6,33,Chinchbhavan,6,5,8,0,LOW
6,33,Khapri,6,9,7,2,LOW
6,33,Ashokwan,6,8,4,6,LOW
6,33,Mohgaon,6,9,8,7,LOW
6,33,Butibori,6,7,5,9,LOW
6,61,Burdi,7,22,5,17,MEDIUM
6,61,Panchasheel Square,7,12,17,12,LOW
6,61,Rahate Colony,7,15,4,23,MEDIUM
6,61,Ajni Square,7,8,19,12,LOW
6,61,Chatrapati Square,7,9,13,8,LOW
6,61,Ujjwal Nagar,7,22,3,27,MEDIUM
6,61,Airport,7,9,11,25,MEDIUM
6,61,Chinchbhavan,7,13,9,29,MEDIUM
6,61,Khapri,7,8,5,32,MEDIUM
6,61,Ashokwan,7,13,5,40,HIGH
6,61,Mohgaon,7,15,11,44,HIGH
6,61,Butibori,7,12,9,47,HIGH
6,45,Burdi,7,20,3,17,MEDIUM
6,45,Panchasheel Square,7,10,12,15,MEDIUM
6,45,Rahate Colony,7,19,5,29,MEDIUM
6,45,Ajni Square,7,14,18,25,MEDIUM
6,45,Chatrapati Square,7,12,16,21,MEDIUM
6,45,Ujjwal Nagar,7,22,7,36,HIGH
6,45,Airport,7,8,8,36,HIGH
6,45,Chinchbhavan,7,13,5,44,HIGH
6,45,Khapri,7,12,6,50,HIGH
6,45,Ashokwan,7,9,10,49,HIGH
6,45,Mohgaon,7,10,5,50,HIGH
6,45,Butibori,7,15,6,50,HIGH
6,33,Burdi,7,16,7,9,LOW
6,33,Panchasheel Square,7,12,14,7,LOW
6,33,Rahate Colony,7,19,5,21,MEDIUM
6,33,Ajni Square,7,10,18,13,LOW
6,33,Chatrapati Square,7,12,16,9,LOW
6,33,Ujjwal Nagar,7,18,6,21,MEDIUM
6,33,Airport,7,10,14,17,MEDIUM
6,33,Chinchbhavan,7,13,8,22,MEDIUM
6,33,Khapri,7,11,5,28,MEDIUM
6,33,Ashokwan,7,10,10,28,MEDIUM
6,33,Mohgaon,7,10,9,29,MEDIUM
6,33,Butibori,7,10,5,34,MEDIUM
6,61,Burdi,8,16,7,9,LOW
6,61,Panchasheel Square,8,12,16,5,LOW
6,61,Rahate Colony,8,15,7,13,LOW
6,61,Ajni Square,8,9,15,7,LOW
6,61,Chatrapati Square,8,8,16,0,LOW
6,61,Ujjwal Nagar,8,18,7,11,LOW
6,61,Airport,8,10,12,9,LOW
6,61,Chinchbhavan,8,13,7,15,MEDIUM
6,61,Khapri,8,16,8,23,MEDIUM
6,61,Ashokwan,8,14,7,30,MEDIUM
6,61,Mohgaon,8,12,6,36,HIGH
6,61,Butibori,8,13,9,40,HIGH
6,45,Burdi,8,16,7,9,LOW
6,45,Panchasheel Square,8,13,18,4,LOW
6,45,Rahate Colony,8,17,6,15,MEDIUM
6,45,Ajni Square,8,11,15,11,LOW
6,45,Chatrapati Square,8,9,17,3,LOW
6,45,Ujjwal Nagar,8,17,6,14,LOW
6,45,Airport,8,6,8,12,LOW
6,45,Chinchbhavan,8,13,7,18,MEDIUM
6,45,Khapri,8,12,7,23,MEDIUM
6,45,Ashokwan,8,14,7,30,MEDIUM
6,45,Mohgaon,8,17,11,36,HIGH
6,45,Butibori,8,12,11,37,HIGH
6,33,Burdi,8,19,3,16,MEDIUM
6,33,Panchasheel Square,8,14,13,17,MEDIUM
6,33,Rahate Colony,8,17,5,29,MEDIUM
6,33,Ajni Square,8,14,19,24,MEDIUM
6,33,Chatrapati Square,8,8,14,18,MEDIUM
6,33,Ujjwal Nagar,8,24,3,39,HIGH
6,33,Airport,8,7,14,32,MEDIUM
6,33,Chinchbhavan,8,14,6,40,HIGH
6,33,Khapri,8,8,8,40,HIGH
6,33,Ashokwan,8,17,7,50,HIGH
6,33,Mohgaon,8,13,7,50,HIGH
6,33,Butibori,8,12,6,50,HIGH
6,61,Burdi,9,23,6,17,MEDIUM
6,61,Panchasheel Square,9,13,11,19,MEDIUM
6,61,Rahate Colony,9,24,6,37,HIGH
6,61,Ajni Square,9,12,10,39,HIGH
6,61,Chatrapati Square,9,9,10,38,HIGH
6,61,Ujjwal Nagar,9,22,3,50,HIGH
6,61,Airport,9,5,10,45,HIGH
6,61,Chinchbhavan,9,12,10,47,HIGH
6,61,Khapri,9,11,11,47,HIGH
6,61,Ashokwan,9,15,6,50,HIGH
6,61,Mohgaon,9,8,10,48,HIGH
6,61,Butibori,9,16,10,50,HIGH
6,45,Burdi,9,20,3,17,MEDIUM
6,45,Panchasheel Square,9,8,11,14,LOW
6,45,Rahate Colony,9,22,3,33,MEDIUM
6,45,Ajni Square,9,14,17,30,MEDIUM
6,45,Chatrapati Square,9,11,12,29,MEDIUM
6,45,Ujjwal Nagar,9,16,3,42,HIGH
6,45,Airport,9,11,9,44,HIGH
6,45,Chinchbhavan,9,15,6,50,HIGH
6,45,Khapri,9,9,5,50,HIGH
6,45,Ashokwan,9,10,9,50,HIGH
6,45,Mohgaon,9,10,10,50,HIGH
6,45,Butibori,9,13,8,50,HIGH
6,33,Burdi,9,16,7,9,LOW
6,33,Panchasheel Square,9,11,17,3,LOW
6,33,Rahate Colony,9,23,7,19,MEDIUM
6,33,Ajni Square,9,14,14,19,MEDIUM
6,33,Chatrapati Square,9,10,19,10,LOW
6,33,Ujjwal Nagar,9,23,4,29,MEDIUM
6,33,Airport,9,9,13,25,MEDIUM
6,33,Chinchbhavan,9,13,6,32,MEDIUM
6,33,Khapri,9,10,9,33,MEDIUM
6,33,Ashokwan,9,9,10,32,MEDIUM
6,33,Mohgaon,9,12,8,36,HIGH
6,33,Butibori,9,14,8,42,HIGH
6,61,Burdi,10,24,4,20,MEDIUM
6,61,Panchasheel Square,10,9,16,13,LOW
6,61,Rahate Colony,10,22,6,29,MEDIUM
6,61,Ajni Square,10,8,16,21,MEDIUM
6,61,Chatrapati Square,10,10,17,14,LOW
6,61,Ujjwal Nagar,10,15,4,25,MEDIUM
6,61,Airport,10,8,9,24,MEDIUM
6,61,Chinchbhavan,10,16,8,32,MEDIUM
6,61,Khapri,10,15,7,40,HIGH
6,61,Ashokwan,10,14,8,46,HIGH
6,61,Mohgaon,10,16,9,50,HIGH
6,61,Butibori,10,11,5,50,HIGH
6,45,Burdi,10,17,3,14,LOW
6,45,Panchasheel Square,10,10,18,6,LOW
6,45,Rahate Colony,10,24,3,27,MEDIUM
6,45,Ajni Square,10,9,10,26,MEDIUM
6,45,Chatrapati Square,10,9,13,22,MEDIUM
6,45,Ujjwal Nagar,10,17,3,36,HIGH
6,45,Airport,10,6,14,28,MEDIUM
6,45,Chinchbhavan,10,8,11,25,MEDIUM
6,45,Khapri,10,10,8,27,MEDIUM
6,45,Ashokwan,10,14,10,31,MEDIUM
6,45,Mohgaon,10,16,11,36,HIGH
6,45,Butibori,10,10,11,35,HIGH
6,33,Burdi,10,16,7,9,LOW
6,33,Panchasheel Square,10,11,16,4,LOW
6,33,Rahate Colony,10,22,6,20,MEDIUM
6,33,Ajni Square,10,12,17,15,MEDIUM
6,33,Chatrapati Square,10,8,15,8,LOW
6,33,Ujjwal Nagar,10,16,7,17,MEDIUM
6,33,Airport,10,6,14,9,LOW
6,33,Chinchbhavan,10,12,9,12,LOW
6,33,Khapri,10,10,11,11,LOW
6,33,Ashokwan,10,13,8,16,MEDIUM
6,33,Mohgaon,10,9,8,17,MEDIUM
6,33,Butibori,10,17,9,25,MEDIUM
6,61,Burdi,11,7,7,0,LOW
6,61,Panchasheel Square,11,7,9,0,LOW
6,61,Rahate Colony,11,9,6,3,LOW
6,61,Ajni Square,11,7,3,7,LOW
6,61,Chatrapati Square,11,3,9,1,LOW
6,61,Ujjwal Nagar,11,5,6,0,LOW
6,61,Airport,11,7,8,0,LOW
6,61,Chinchbhavan,11,5,6,0,LOW
6,61,Khapri,11,3,5,0,LOW
6,61,Ashokwan,11,3,6,0,LOW
6,61,Mohgaon,11,5,9,0,LOW
6,61,Butibori,11,3,3,0,LOW
6,45,Burdi,11,8,4,4,LOW
6,45,Panchasheel Square,11,8,6,6,LOW
6,45,Rahate Colony,11,4,8,2,LOW
6,45,Ajni Square,11,3,3,2,LOW
6,45,Chatrapati Square,11,7,6,3,LOW
6,45,Ujjwal Nagar,11,4,8,0,LOW
6,45,Airport,11,8,6,2,LOW
6,45,Chinchbhavan,11,4,5,1,LOW
6,45,Khapri,11,5,6,0,LOW
6,45,Ashokwan,11,8,8,0,LOW
6,45,Mohgaon,11,6,3,3,LOW
6,45,Butibori,11,8,4,7,LOW
6,33,Burdi,11,9,6,3,LOW
6,33,Panchasheel Square,11,7,5,5,LOW
6,33,Rahate Colony,11,4,8,1,LOW
6,33,Ajni Square,11,3,6,0,LOW
6,33,Chatrapati Square,11,9,3,6,LOW
6,33,Ujjwal Nagar,11,6,3,9,LOW
6,33,Airport,11,3,3,9,LOW
6,33,Chinchbhavan,11,4,4,9,LOW
6,33,Khapri,11,5,6,8,LOW
6,33,Ashokwan,11,3,7,4,LOW
6,33,Mohgaon,11,9,6,7,LOW
6,33,Butibori,11,9,3,13,LOW
6,61,Burdi,12,3,5,0,LOW
6,61,Panchasheel Square,12,3,5,0,LOW
6,61,Rahate Colony,12,5,8,0,LOW
6,61,Ajni Square,12,4,5,0,LOW
6,61,Chatrapati Square,12,7,9,0,LOW
6,61,Ujjwal Nagar,12,8,9,0,LOW
6,61,Airport,12,3,9,0,LOW
6,61,Chinchbhavan,12,3,8,0,LOW
6,61,Khapri,12,3,3,0,LOW
6,61,Ashokwan,12,7,3,4,LOW
6,61,Mohgaon,12,9,9,4,LOW
6,61,Butibori,12,7,7,4,LOW
6,45,Burdi,12,3,4,0,LOW
6,45,Panchasheel Square,12,3,9,0,LOW
6,45,Rahate Colony,12,4,3,1,LOW
6,45,Ajni Square,12,3,6,0,LOW
6,45,Chatrapati Square,12,3,8,0,LOW
6,45,Ujjwal Nagar,12,8,6,2,LOW
6,45,Airport,12,9,4,7,LOW
6,45,Chinchbhavan,12,8,3,12,LOW
6,45,Khapri,12,6,7,11,LOW
6,45,Ashokwan,12,8,7,12,LOW
6,45,Mohgaon,12,8,4,16,MEDIUM
6,45,Butibori,12,3,9,10,LOW
6,33,Burdi,12,8,6,2,LOW
6,33,Panchasheel Square,12,7,7,2,LOW
6,33,Rahate Colony,12,8,6,4,LOW
6,33,Ajni Square,12,5,3,6,LOW
6,33,Chatrapati Square,12,8,4,10,LOW
6,33,Ujjwal Nagar,12,8,4,14,LOW
6,33,Airport,12,7,3,18,MEDIUM
6,33,Chinchbhavan,12,5,6,17,MEDIUM
6,33,Khapri,12,7,3,21,MEDIUM
6,33,Ashokwan,12,6,6,21,MEDIUM
6,33,Mohgaon,12,7,8,20,MEDIUM
6,33,Butibori,12,8,9,19,MEDIUM
6,61,Burdi,13,6,5,1,LOW
6,61,Panchasheel Square,13,7,7,1,LOW
6,61,Rahate Colony,13,4,3,2,LOW
6,61,Ajni Square,13,4,9,0,LOW
6,61,Chatrapati Square,13,5,4,1,LOW
6,61,Ujjwal Nagar,13,3,6,0,LOW
6,61,Airport,13,5,7,0,LOW
6,61,Chinchbhavan,13,9,4,5,LOW
6,61,Khapri,13,5,7,3,LOW
6,61,Ashokwan,13,4,6,1,LOW
6,61,Mohgaon,13,6,6,1,LOW
6,61,Butibori,13,7,8,0,LOW
6,45,Burdi,13,3,9,0,LOW
6,45,Panchasheel Square,13,3,7,0,LOW
6,45,Rahate Colony,13,9,8,1,LOW
6,45,Ajni Square,13,6,4,3,LOW
6,45,Chatrapati Square,13,5,8,0,LOW
6,45,Ujjwal Nagar,13,9,6,3,LOW
6,45,Airport,13,8,7,4,LOW
6,45,Chinchbhavan,13,4,8,0,LOW
6,45,Khapri,13,6,3,3,LOW
6,45,Ashokwan,13,9,6,6,LOW
6,45,Mohgaon,13,3,3,6,LOW
6,45,Butibori,13,5,8,3,LOW
6,33,Burdi,13,4,3,1,LOW
6,33,Panchasheel Square,13,6,9,0,LOW
6,33,Rahate Colony,13,5,9,0,LOW
6,33,Ajni Square,13,6,6,0,LOW
6,33,Chatrapati Square,13,5,5,0,LOW
6,33,Ujjwal Nagar,13,4,5,0,LOW
6,33,Airport,13,9,6,3,LOW
6,33,Chinchbhavan,13,3,6,0,LOW
6,33,Khapri,13,9,9,0,LOW
6,33,Ashokwan,13,9,3,6,LOW
6,33,Mohgaon,13,8,7,7,LOW
6,33,Butibori,13,9,6,10,LOW
6,61,Burdi,14,6,3,3,LOW
6,61,Panchasheel Square,14,6,6,3,LOW
6,61,Rahate Colony,14,4,4,3,LOW
6,61,Ajni Square,14,5,8,0,LOW
6,61,Chatrapati Square,14,9,3,6,LOW
6,61,Ujjwal Nagar,14,6,9,3,LOW
6,61,Airport,14,9,4,8,LOW
6,61,Chinchbhavan,14,9,8,9,LOW
6,61,Khapri,14,8,5,12,LOW
6,61,Ashokwan,14,6,6,12,LOW
6,61,Mohgaon,14,8,9,11,LOW
6,61,Butibori,14,4,3,12,LOW
6,45,Burdi,14,3,7,0,LOW
6,45,Panchasheel Square,14,6,7,0,LOW
6,45,Rahate Colony,14,9,7,2,LOW
6,45,Ajni Square,14,5,4,3,LOW
6,45,Chatrapati Square,14,3,7,0,LOW
6,45,Ujjwal Nagar,14,9,6,3,LOW
6,45,Airport,14,8,6,5,LOW
6,45,Chinchbhavan,14,4,4,5,LOW
6,45,Khapri,14,5,6,4,LOW
6,45,Ashokwan,14,3,8,0,LOW
6,45,Mohgaon,14,3,7,0,LOW
6,45,Butibori,14,6,9,0,LOW
6,33,Burdi,14,7,7,0,LOW
6,33,Panchasheel Square,14,4,9,0,LOW
6,33,Rahate Colony,14,5,3,2,LOW
6,33,Ajni Square,14,5,6,1,LOW
6,33,Chatrapati Square,14,8,3,6,LOW
6,33,Ujjwal Nagar,14,4,7,3,LOW
6,33,Airport,14,6,6,3,LOW
6,33,Chinchbhavan,14,8,4,7,LOW
6,33,Khapri,14,4,4,7,LOW
6,33,Ashokwan,14,6,7,6,LOW
6,33,Mohgaon,14,3,6,3,LOW
6,33,Butibori,14,8,8,3,LOW
6,61,Burdi,15,7,9,0,LOW
6,61,Panchasheel Square,15,7,5,2,LOW
6,61,Rahate Colony,15,5,9,0,LOW
6,61,Ajni Square,15,3,4,0,LOW
6,61,Chatrapati Square,15,5,6,0,LOW
6,61,Ujjwal Nagar,15,7,8,0,LOW
6,61,Airport,15,6,5,1,LOW
6,61,Chinchbhavan,15,8,9,0,LOW
6,61,Khapri,15,4,9,0,LOW
6,61,Ashokwan,15,4,7,0,LOW
6,61,Mohgaon,15,6,5,1,LOW
6,61,Butibori,15,3,9,0,LOW
6,45,Burdi,15,3,8,0,LOW
6,45,Panchasheel Square,15,4,5,0,LOW
6,45,Rahate Colony,15,5,8,0,LOW
6,45,Ajni Square,15,5,6,0,LOW
6,45,Chatrapati Square,15,8,7,1,LOW
6,45,Ujjwal Nagar,15,4,9,0,LOW
6,45,Airport,15,8,5,3,LOW
6,45,Chinchbhavan,15,8,9,2,LOW
6,45,Khapri,15,6,5,3,LOW
6,45,Ashokwan,15,4,7,0,LOW
6,45,Mohgaon,15,3,3,0,LOW
6,45,Butibori,15,4,6,0,LOW
6,33,Burdi,15,9,9,0,LOW
6,33,Panchasheel Square,15,6,8,0,LOW
6,33,Rahate Colony,15,8,7,1,LOW
6,33,Ajni Square,15,6,3,4,LOW
6,33,Chatrapati Square,15,7,9,2,LOW
6,33,Ujjwal Nagar,15,8,3,7,LOW
6,33,Airport,15,9,9,7,LOW
6,33,Chinchbhavan,15,9,8,8,LOW
6,33,Khapri,15,3,6,5,LOW
6,33,Ashokwan,15,9,7,7,LOW
6,33,Mohgaon,15,5,6,6,LOW
6,33,Butibori,15,6,7,5,LOW
6,61,Burdi,16,8,8,0,LOW
6,61,Panchasheel Square,16,3,7,0,LOW
6,61,Rahate Colony,16,3,8,0,LOW
6,61,Ajni Square,16,7,7,0,LOW
6,61,Chatrapati Square,16,5,5,0,LOW
6,61,Ujjwal Nagar,16,9,9,0,LOW
6,61,Airport,16,7,5,2,LOW
6,61,Chinchbhavan,16,6,3,5,LOW
6,61,Khapri,16,6,4,7,LOW
6,61,Ashokwan,16,3,9,1,LOW
6,61,Mohgaon,16,7,3,5,LOW
6,61,Butibori,16,7,5,7,LOW
6,45,Burdi,16,7,3,4,LOW
6,45,Panchasheel Square,16,4,8,0,LOW
6,45,Rahate Colony,16,4,8,0,LOW
6,45,Ajni Square,16,8,8,0,LOW
6,45,Chatrapati Square,16,8,5,3,LOW
6,45,Ujjwal Nagar,16,4,8,0,LOW
6,45,Airport,16,5,8,0,LOW
6,45,Chinchbhavan,16,6,3,3,LOW
6,45,Khapri,16,6,9,0,LOW
6,45,Ashokwan,16,9,8,1,LOW
6,45,Mohgaon,16,5,7,0,LOW
6,45,Butibori,16,6,5,1,LOW
6,33,Burdi,16,4,6,0,LOW
6,33,Panchasheel Square,16,6,3,3,LOW
6,33,Rahate Colony,16,5,6,2,LOW
6,33,Ajni Square,16,4,4,2,LOW
6,33,Chatrapati Square,16,4,9,0,LOW
6,33,Ujjwal Nagar,16,9,6,3,LOW
6,33,Airport,16,7,7,3,LOW
6,33,Chinchbhavan,16,4,5,2,LOW
6,33,Khapri,16,3,6,0,LOW
6,33,Ashokwan,16,6,5,1,LOW
6,33,Mohgaon,16,5,8,0,LOW
6,33,Butibori,16,7,8,0,LOW
6,61,Burdi,17,7,24,0,LOW
6,61,Panchasheel Square,17,17,14,3,LOW
6,61,Rahate Colony,17,4,15,0,LOW
6,61,Ajni Square,17,16,8,8,LOW
6,61,Chatrapati Square,17,18,13,13,LOW
6,61,Ujjwal Nagar,17,6,16,3,LOW
6,61,Airport,17,8,7,4,LOW
6,61,Chinchbhavan,17,10,13,1,LOW
6,61,Khapri,17,6,10,0,LOW
6,61,Ashokwan,17,8,9,0,LOW
6,61,Mohgaon,17,5,12,0,LOW
6,61,Butibori,17,5,13,0,LOW
6,45,Burdi,17,4,24,0,LOW
6,45,Panchasheel Square,17,11,11,0,LOW
6,45,Rahate Colony,17,7,21,0,LOW
6,45,Ajni Square,17,11,13,0,LOW
6,45,Chatrapati Square,17,17,12,5,LOW
6,45,Ujjwal Nagar,17,4,24,0,LOW
6,45,Airport,17,13,6,7,LOW
6,45,Chinchbhavan,17,8,16,0,LOW
6,45,Khapri,17,9,10,0,LOW
6,45,Ashokwan,17,5,11,0,LOW
6,45,Mohgaon,17,11,8,3,LOW
6,45,Butibori,17,11,10,4,LOW
6,33,Burdi,17,6,16,0,LOW
6,33,Panchasheel Square,17,16,12,4,LOW
6,33,Rahate Colony,17,6,19,0,LOW
6,33,Ajni Square,17,11,13,0,LOW
6,33,Chatrapati Square,17,15,10,5,LOW
6,33,Ujjwal Nagar,17,4,22,0,LOW
6,33,Airport,17,14,8,6,LOW
6,33,Chinchbhavan,17,11,9,8,LOW
6,33,Khapri,17,7,15,0,LOW
6,33,Ashokwan,17,9,14,0,LOW
6,33,Mohgaon,17,5,12,0,LOW
6,33,Butibori,17,6,11,0,LOW
6,61,Burdi,18,3,15,0,LOW
6,61,Panchasheel Square,18,10,14,0,LOW
6,61,Rahate Colony,18,4,23,0,LOW
6,61,Ajni Square,18,12,13,0,LOW
6,61,Chatrapati Square,18,16,14,2,LOW
6,61,Ujjwal Nagar,18,5,24,0,LOW
6,61,Airport,18,9,5,4,LOW
6,61,Chinchbhavan,18,9,17,0,LOW
6,61,Khapri,18,8,8,0,LOW
6,61,Ashokwan,18,5,14,0,LOW
6,61,Mohgaon,18,11,17,0,LOW
